,CASE_ENQUIRY_ID,Source,storm_event,Latitude,Longitude
56945,101002323260,Constituent Call,Bombogenesis,42.3774,-71.0657
56946,101002323259,Constituent Call,Bombogenesis,42.2915,-71.0577
56947,101002323257,Constituent Call,Bombogenesis,42.3774,-71.0657
56948,101002323256,Constituent Call,Bombogenesis,42.336999999999996,-71.0455
56949,101002323255,Constituent Call,Bombogenesis,42.318000000000005,-71.0769
56950,101002323252,Citizens Connect App,Bombogenesis,42.2792,-71.0728
56951,101002323250,Constituent Call,Bombogenesis,42.2799,-71.0827
56952,101002323248,Constituent Call,Bombogenesis,42.336999999999996,-71.0455
56953,101002323247,Citizens Connect App,Bombogenesis,42.3388,-71.153
56954,101002323246,Citizens Connect App,Bombogenesis,42.3379,-71.0511
56955,101002323245,Citizens Connect App,Bombogenesis,42.2682,-71.1289
56956,101002323244,Constituent Call,Bombogenesis,42.336999999999996,-71.0455
56957,101002323243,Citizens Connect App,Bombogenesis,42.3788,-71.0371
56958,101002323242,Constituent Call,Bombogenesis,42.3261,-71.0858
56959,101002323241,Citizens Connect App,Bombogenesis,42.3594,-71.0587
56960,101002323240,Constituent Call,Bombogenesis,42.3157,-71.0891
56961,101002323239,Citizens Connect App,Bombogenesis,42.2724,-71.0939
56962,101002323238,Constituent Call,Bombogenesis,42.3594,-71.0587
56963,101002323237,Constituent Call,Bombogenesis,42.3594,-71.0587
56964,101002323235,Constituent Call,Bombogenesis,42.3594,-71.0587
56965,101002323234,Citizens Connect App,Bombogenesis,42.3681,-71.0375
56966,101002323233,Constituent Call,Bombogenesis,42.2911,-71.1296
56967,101002323232,Citizens Connect App,Bombogenesis,42.2943,-71.0728
56968,101002323231,Citizens Connect App,Bombogenesis,42.2588,-71.1295
56969,101002323229,Citizens Connect App,Bombogenesis,42.3403,-71.0516
56970,101002323227,Constituent Call,Bombogenesis,42.3594,-71.0587
56971,101002323226,Citizens Connect App,Bombogenesis,42.3589,-71.0703
56972,101002323225,Constituent Call,Bombogenesis,42.3594,-71.0587
