,CASE_ENQUIRY_ID,Source,storm_event,Latitude,Longitude
53643,101002327119,Citizens Connect App,Normal,42.3491,-71.1597
53644,101002327118,Citizens Connect App,Normal,42.3702,-71.0376
53645,101002327116,Constituent Call,Normal,42.3511,-71.0843
53646,101002327114,Citizens Connect App,Normal,42.3705,-71.0359
53647,101002327113,Constituent Call,Normal,42.3678,-71.065
53648,101002327112,Constituent Call,Normal,42.3594,-71.0587
53649,101002327110,Citizens Connect App,Normal,42.2867,-71.12899999999999
53650,101002327109,Citizens Connect App,Normal,42.3594,-71.0587
53651,101002327108,Constituent Call,Normal,42.3053,-71.0671
53652,101002327107,Citizens Connect App,Normal,42.3594,-71.0587
53653,101002327106,Citizens Connect App,Normal,42.273,-71.1198
53654,101002327105,Citizens Connect App,Normal,42.3604,-71.0525
53655,101002327104,Citizens Connect App,Normal,42.3643,-71.0628
53656,101002327103,Self Service,Normal,42.2964,-71.0568
53657,101002327102,Citizens Connect App,Normal,42.3607,-71.0671
53658,101002327100,Constituent Call,Normal,42.2988,-71.0711
53659,101002327099,Citizens Connect App,Normal,42.3306,-71.0432
53660,101002327098,Constituent Call,Normal,42.3594,-71.0587
53661,101002327097,Citizens Connect App,Normal,42.31,-71.0617
53662,101002327096,Citizens Connect App,Normal,42.3594,-71.0587
53663,101002327095,Citizens Connect App,Normal,42.3643,-71.0629
53664,101002327094,Constituent Call,Normal,42.3649,-71.0551
53665,101002327093,Constituent Call,Normal,42.3594,-71.0587
53666,101002327091,Constituent Call,Normal,42.3594,-71.0587
53667,101002327090,Citizens Connect App,Normal,42.3594,-71.0587
53668,101002327089,Citizens Connect App,Normal,42.3594,-71.0587
53669,101002327088,Citizens Connect App,Normal,42.3596,-71.0685
53670,101002327085,Citizens Connect App,Normal,42.3594,-71.0587
53671,101002327084,Citizens Connect App,Normal,42.3594,-71.0587
53672,101002327083,Citizens Connect App,Normal,42.383,-71.0688
53673,101002327082,Constituent Call,Normal,42.3594,-71.0587
53674,101002327081,Citizens Connect App,Normal,42.3427,-71.0832
53675,101002327080,Citizens Connect App,Normal,42.3594,-71.0587
53676,101002327079,Citizens Connect App,Normal,42.3594,-71.0587
53677,101002327078,Citizens Connect App,Normal,42.3594,-71.0587
53678,101002327077,Citizens Connect App,Normal,42.3358,-71.0771
53679,101002327076,Citizens Connect App,Normal,42.3594,-71.0587
53680,101002327075,Constituent Call,Normal,42.3594,-71.0587
53681,101002327074,Citizens Connect App,Normal,42.3598,-71.0667
53682,101002327073,Citizens Connect App,Normal,42.3599,-71.067
53683,101002327072,Citizens Connect App,Normal,42.3418,-71.0867
53684,101002327071,Citizens Connect App,Normal,42.36,-71.067
53685,101002327070,Citizens Connect App,Normal,42.3602,-71.0673
