,CASE_ENQUIRY_ID,Source,storm_event,Latitude,Longitude
1018691,101000782754,Constituent Call,Nemo,42.3143,-71.0809
1018692,101000782752,Employee Generated,Nemo,42.3445,-71.0703
1018693,101000782751,Self Service,Nemo,42.312,-71.0588
1018694,101000782750,Constituent Call,Nemo,42.354,-71.047
1018695,101000782748,Self Service,Nemo,42.2842,-71.0674
1018696,101000782746,Employee Generated,Nemo,42.342,-71.0706
1018697,101000782744,Employee Generated,Nemo,42.3421,-71.0703
1018698,101000782743,Employee Generated,Nemo,42.3429,-71.0697
1018699,101000782742,Employee Generated,Nemo,42.3429,-71.0697
1018700,101000782740,Employee Generated,Nemo,42.3423,-71.0768
1018701,101000782739,Employee Generated,Nemo,42.3331,-71.0732
1018702,101000782738,Employee Generated,Nemo,42.3375,-71.072
1018703,101000782737,Constituent Call,Nemo,42.2971,-71.0868
1018704,101000782734,Employee Generated,Nemo,42.343,-71.0807
1018705,101000782733,Employee Generated,Nemo,42.3428,-71.0804
1018706,101000782729,Employee Generated,Nemo,42.3365,-71.0735
1018707,101000782726,Employee Generated,Nemo,42.3451,-71.0723
1018708,101000782723,Employee Generated,Nemo,42.3422,-71.0816
1018709,101000782722,Self Service,Nemo,42.3659,-71.0369
1018710,101000782721,Employee Generated,Nemo,42.3467,-71.0712
1018711,101000782720,Employee Generated,Nemo,42.3463,-71.0698
1018712,101000782717,Constituent Call,Nemo,42.2994,-71.069
1018713,101000782716,Employee Generated,Nemo,42.3337,-71.0728
1018714,101000782713,Constituent Call,Nemo,42.3302,-71.0603
1018715,101000782711,Constituent Call,Nemo,42.3489,-71.0723
1018716,101000782708,Constituent Call,Nemo,42.3076,-71.0592
1018717,101000782706,Constituent Call,Nemo,42.3341,-71.0908
1018718,101000782704,Self Service,Nemo,42.342,-71.1405
1018719,101000782703,Self Service,Nemo,42.3122,-71.1242
1018720,101000782702,Self Service,Nemo,42.3594,-71.0587
1018721,101000782701,Constituent Call,Nemo,42.3503,-71.0799
1018722,101000782699,Self Service,Nemo,42.2984,-71.1131
1018723,101000782698,Constituent Call,Nemo,42.3357,-71.087
1018724,101000782694,Constituent Call,Nemo,42.287,-71.09100000000001
1018725,101000782687,Constituent Call,Nemo,42.2504,-71.145
1018726,101000782685,Constituent Call,Nemo,42.3844,-71.015
1018727,101000782683,Constituent Call,Nemo,42.3832,-71.0393
1018728,101000782679,Constituent Call,Nemo,42.348,-71.0757
1018729,101000782677,Constituent Call,Nemo,42.3697,-71.0341
1018730,101000782674,Employee Generated,Nemo,42.2696,-71.1705
1018731,101000782671,Employee Generated,Nemo,42.2722,-71.1607
1018732,101000782670,Constituent Call,Nemo,42.3123,-71.0669
1018733,101000782668,Employee Generated,Nemo,42.2931,-71.1499
1018734,101000782667,Self Service,Nemo,42.347,-71.1372
1018735,101000782666,Constituent Call,Nemo,42.3083,-71.1165
1018736,101000782664,Self Service,Nemo,42.272,-71.0895
1018737,101000782663,Self Service,Nemo,42.2619,-71.1183
1018738,101000782662,Constituent Call,Nemo,42.3447,-71.0775
1018739,101000782660,Constituent Call,Nemo,42.3083,-71.1165
1018740,101000782658,Constituent Call,Nemo,42.2925,-71.0551
1018741,101000782657,Constituent Call,Nemo,42.3821,-71.0335
1018742,101000782656,Self Service,Nemo,42.2729,-71.089
1018743,101000782654,Constituent Call,Nemo,42.3503,-71.0799
1018744,101000782652,Constituent Call,Nemo,42.306999999999995,-71.0838
1018745,101000782650,Constituent Call,Nemo,42.2696,-71.0929
1018746,101000782648,Constituent Call,Nemo,42.326,-71.0963
1018747,101000782645,Constituent Call,Nemo,42.3508,-71.1273
1018748,101000782643,Constituent Call,Nemo,42.3815,-71.0228
1018749,101000782642,Constituent Call,Nemo,42.251999999999995,-71.1282
1018750,101000782641,Constituent Call,Nemo,42.3451,-71.0802
1018751,101000782639,Citizens Connect App,Nemo,42.3494,-71.084
1018752,101000782638,Constituent Call,Nemo,42.3283,-71.0782
1018753,101000782636,Constituent Call,Nemo,42.2919,-71.0893
1018754,101000782634,Constituent Call,Nemo,42.2758,-71.0749
1018755,101000782632,Constituent Call,Nemo,42.2702,-71.1301
1018756,101000782631,Constituent Call,Nemo,42.2557,-71.1413
1018757,101000782630,Constituent Call,Nemo,42.3498,-71.133
1018758,101000782628,Constituent Call,Nemo,42.3302,-71.0603
1018759,101000782626,Constituent Call,Nemo,42.2906,-71.0868
1018760,101000782625,Self Service,Nemo,42.3496,-71.0998
1018761,101000782624,Constituent Call,Nemo,42.3407,-71.1478
1018762,101000782619,Constituent Call,Nemo,42.3317,-71.0351
1018763,101000782618,Constituent Call,Nemo,42.2775,-71.1208
1018764,101000782616,Constituent Call,Nemo,42.3594,-71.0587
1018765,101000782615,Constituent Call,Nemo,42.3594,-71.0587
1018766,101000782612,Constituent Call,Nemo,42.28,-71.0781
1018767,101000782611,Self Service,Nemo,42.3594,-71.0587
1018768,101000782610,Constituent Call,Nemo,42.3756,-71.0517
1018769,101000782608,Constituent Call,Nemo,42.3695,-71.0333
1018770,101000782606,Constituent Call,Nemo,42.2939,-71.1362
1018771,101000782599,Constituent Call,Nemo,42.3357,-71.087
1018772,101000782596,Constituent Call,Nemo,42.3141,-71.0957
1018773,101000782589,Constituent Call,Nemo,42.3594,-71.0587
1018774,101000782587,Self Service,Nemo,42.2996,-71.1111
1018775,101000782586,Constituent Call,Nemo,42.2938,-71.1364
1018776,101000782584,Constituent Call,Nemo,42.2724,-71.0636
1018777,101000782582,Self Service,Nemo,42.2883,-71.0763
1018778,101000782581,Self Service,Nemo,42.3594,-71.0587
1018779,101000782579,Constituent Call,Nemo,42.3175,-71.0544
1018780,101000782577,Constituent Call,Nemo,42.3135,-71.0676
1018781,101000782572,Self Service,Nemo,42.3195,-71.0983
1018782,101000782571,Constituent Call,Nemo,42.3803,-71.0604
1018783,101000782565,Constituent Call,Nemo,42.2775,-71.1208
1018784,101000782564,Constituent Call,Nemo,42.3795,-71.0633
1018785,101000782561,Constituent Call,Nemo,42.3532,-71.1344
1018786,101000782555,Constituent Call,Nemo,42.2793,-71.0908
1018787,101000782554,Constituent Call,Nemo,42.3271,-71.0536
1018788,101000782551,Citizens Connect App,Nemo,42.2697,-71.1694
1018789,101000782550,Constituent Call,Nemo,42.3002,-71.0737
1018790,101000782544,Constituent Call,Nemo,42.3489,-71.0885
1018791,101000782542,Constituent Call,Nemo,42.2849,-71.0594
1018792,101000782540,Constituent Call,Nemo,42.354,-71.1282
1018793,101000782536,Constituent Call,Nemo,42.3407,-71.0897
1018794,101000782535,Constituent Call,Nemo,42.2868,-71.1308
1018795,101000782530,Constituent Call,Nemo,42.3676,-71.0364
1018796,101000782528,Constituent Call,Nemo,42.3065,-71.084
1018797,101000782526,Constituent Call,Nemo,42.33,-71.0575
1018798,101000782524,City Worker App,Nemo,42.2897,-71.1217
1018799,101000782523,Constituent Call,Nemo,42.2905,-71.1681
1018800,101000782521,Constituent Call,Nemo,42.3335,-71.0735
1018801,101000782519,Constituent Call,Nemo,42.3115,-71.0835
