,CASE_ENQUIRY_ID,Source,storm_event,Latitude,Longitude
13179,101002395109,Citizens Connect App,Skylar,42.3406,-71.1453
13180,101002395108,Citizens Connect App,Skylar,42.2926,-71.0716
13181,101002395107,Citizens Connect App,Skylar,42.3397,-71.1459
13182,101002395106,Citizens Connect App,Skylar,42.3395,-71.1454
13183,101002395105,Citizens Connect App,Skylar,42.3594,-71.0587
13184,101002395104,Citizens Connect App,Skylar,42.3594,-71.0587
13185,101002395103,Constituent Call,Skylar,42.3309,-71.0854
13186,101002395102,Citizens Connect App,Skylar,42.3349,-71.0768
13187,101002395101,Constituent Call,Skylar,42.3486,-71.07300000000001
13188,101002395100,Citizens Connect App,Skylar,42.2939,-71.1362
13189,101002395098,Citizens Connect App,Skylar,42.3594,-71.0587
13190,101002395097,Constituent Call,Skylar,42.3294,-71.0929
13191,101002395096,Citizens Connect App,Skylar,42.3594,-71.0587
13192,101002395095,Constituent Call,Skylar,42.3435,-71.0759
13193,101002395094,Citizens Connect App,Skylar,42.3475,-71.1064
13194,101002395093,Citizens Connect App,Skylar,42.3594,-71.0587
13195,101002395092,Constituent Call,Skylar,42.333999999999996,-71.0422
13196,101002395090,Citizens Connect App,Skylar,42.3615,-71.1409
13197,101002395089,Citizens Connect App,Skylar,42.3484,-71.0975
13198,101002395088,Citizens Connect App,Skylar,42.3594,-71.0587
13199,101002395087,Citizens Connect App,Skylar,42.3176,-71.0668
13200,101002395086,Constituent Call,Skylar,42.3594,-71.0587
13201,101002395085,Citizens Connect App,Skylar,42.3669,-71.0528
13202,101002395084,Constituent Call,Skylar,42.3304,-71.0752
13203,101002395083,Citizens Connect App,Skylar,42.3467,-71.0738
13204,101002395082,Constituent Call,Skylar,42.3304,-71.0752
13205,101002395081,Constituent Call,Skylar,42.2519,-71.1114
13206,101002395079,Citizens Connect App,Skylar,42.3466,-71.0739
13207,101002395078,Constituent Call,Skylar,42.3594,-71.1402
13208,101002395077,Constituent Call,Skylar,42.3594,-71.0587
13209,101002395076,Citizens Connect App,Skylar,42.3594,-71.0587
13210,101002395075,Self Service,Skylar,42.3594,-71.0587
13211,101002395074,Constituent Call,Skylar,42.2713,-71.0796
13212,101002395073,Employee Generated,Skylar,42.3594,-71.0587
13213,101002395072,Citizens Connect App,Skylar,42.303999999999995,-71.105
13214,101002395071,Citizens Connect App,Skylar,42.3414,-71.0824
13215,101002395070,Constituent Call,Skylar,42.3795,-71.0292
13216,101002395068,Constituent Call,Skylar,42.3594,-71.0587
13217,101002395067,Constituent Call,Skylar,42.3551,-71.1624
13218,101002395066,Constituent Call,Skylar,42.2819,-71.1394
13219,101002395064,Citizens Connect App,Skylar,42.3594,-71.0587
13220,101002395063,Constituent Call,Skylar,42.3435,-71.0669
13221,101002395062,Constituent Call,Skylar,42.281000000000006,-71.0647
13222,101002395060,Constituent Call,Skylar,42.3447,-71.1487
13223,101002395059,Constituent Call,Skylar,42.2819,-71.1394
13224,101002395058,Citizens Connect App,Skylar,42.3647,-71.0558
13225,101002395057,Constituent Call,Skylar,42.3332,-71.1026
13226,101002395056,Citizens Connect App,Skylar,42.3594,-71.0587
13227,101002395055,Citizens Connect App,Skylar,42.3594,-71.0587
13228,101002395054,Constituent Call,Skylar,42.333,-71.1018
13229,101002395053,Constituent Call,Skylar,42.3848,-71.0149
13230,101002395052,Constituent Call,Skylar,42.3323,-71.0512
13231,101002395051,Constituent Call,Skylar,42.2745,-71.0622
13232,101002395050,Constituent Call,Skylar,42.3031,-71.1143
13233,101002395049,Constituent Call,Skylar,42.3594,-71.0587
13234,101002395048,Self Service,Skylar,42.3594,-71.0587
13235,101002395047,Constituent Call,Skylar,42.2876,-71.0526
13236,101002395046,Citizens Connect App,Skylar,42.3137,-71.1043
13237,101002395045,Constituent Call,Skylar,42.2957,-71.0781
13238,101002395043,Constituent Call,Skylar,42.2876,-71.0526
13239,101002395042,Constituent Call,Skylar,42.2957,-71.0781
13240,101002395041,Constituent Call,Skylar,42.3061,-71.0608
13241,101002395040,Citizens Connect App,Skylar,42.2928,-71.1302
13242,101002395039,Constituent Call,Skylar,42.2957,-71.0781
13243,101002395038,Constituent Call,Skylar,42.3429,-71.0886
13244,101002395037,Constituent Call,Skylar,42.2852,-71.0544
13245,101002395036,Citizens Connect App,Skylar,42.3594,-71.0587
13246,101002395034,Constituent Call,Skylar,42.3829,-71.0161
13247,101002395033,Citizens Connect App,Skylar,42.3548,-71.1349
13248,101002395032,Citizens Connect App,Skylar,42.3501,-71.0882
13249,101002395031,Constituent Call,Skylar,42.3088,-71.0791
13250,101002395028,Citizens Connect App,Skylar,42.3594,-71.0587
13251,101002395027,Citizens Connect App,Skylar,42.3594,-71.0587
13252,101002395026,Citizens Connect App,Skylar,42.3594,-71.0587
13253,101002395024,Citizens Connect App,Skylar,42.3137,-71.1043
13254,101002395023,Citizens Connect App,Skylar,42.331,-71.1015
13255,101002395022,Constituent Call,Skylar,42.3087,-71.0894
13256,101002395021,Constituent Call,Skylar,42.3193,-71.0846
13257,101002395020,Citizens Connect App,Skylar,42.2648,-71.109
13258,101002395019,Citizens Connect App,Skylar,42.3594,-71.0587
13259,101002395018,Citizens Connect App,Skylar,42.3594,-71.0587
13260,101002395016,Constituent Call,Skylar,42.3756,-71.0386
13261,101002395015,Citizens Connect App,Skylar,42.2951,-71.0641
13262,101002395014,Citizens Connect App,Skylar,42.3302,-71.1004
13263,101002395013,Constituent Call,Skylar,42.2328,-71.132
13264,101002395012,Constituent Call,Skylar,42.2876,-71.0526
13265,101002395010,Citizens Connect App,Skylar,42.3615,-71.065
13266,101002395009,Constituent Call,Skylar,42.276,-71.1392
13267,101002395008,Citizens Connect App,Skylar,42.3317,-71.0568
13268,101002395006,Citizens Connect App,Skylar,42.3529,-71.0729
13269,101002395005,Citizens Connect App,Skylar,42.3594,-71.0587
13270,101002395004,Citizens Connect App,Skylar,42.3286,-71.0992
13271,101002395003,Citizens Connect App,Skylar,42.3432,-71.1018
13272,101002395001,Constituent Call,Skylar,42.235,-71.1294
